id,timestamp,close_timestamp,symbol,provider,open,high,low,close
Bitget_PHAUSDT_2026-09-20T05:00:00+00:00,2026-09-20T05:00:00+00:00,2026-09-20T05:05:00+00:00,PHAUSDT,Bitget,0.03522,0.03536,0.03515,0.0353
Bitget_SAMSUNGUSDT_2026-09-20T05:00:00+00:00,2026-09-20T05:00:00+00:00,2026-09-20T05:05:00+00:00,SAMSUNGUSDT,Bitget,188.12,188.12,188.03,188.03
Bitget_SKHYNIXUSDT_2026-09-20T05:00:00+00:00,2026-09-20T05:00:00+00:00,2026-09-20T05:05:00+00:00,SKHYNIXUSDT,Bitget,1335.46,1336.46,1335.15,1335.82
Bitget_SKHYUSDT_2026-09-20T05:00:00+00:00,2026-09-20T05:00:00+00:00,2026-09-20T05:05:00+00:00,SKHYUSDT,Bitget,186,186.08,185.98,186.02
Bitget_SOLUSDT_2026-09-20T05:00:00+00:00,2026-09-20T05:00:00+00:00,2026-09-20T05:05:00+00:00,SOLUSDT,Bitget,108.991,109.076,108.876,109.02
Bitget_WIFUSDT_2026-09-20T05:00:00+00:00,2026-09-20T05:00:00+00:00,2026-09-20T05:05:00+00:00,WIFUSDT,Bitget,0.201,0.2012,0.2003,0.2008
Bitget_XAGUSDT_2026-09-20T05:00:00+00:00,2026-09-20T05:00:00+00:00,2026-09-20T05:05:00+00:00,XAGUSDT,Bitget,66.38,66.41,66.36,66.4
Bitget_AVAXUSDT_2026-09-20T05:05:00+00:00,2026-09-20T05:05:00+00:00,2026-09-20T05:10:00+00:00,AVAXUSDT,Bitget,9.606,9.619,9.593,9.595
Bitget_KR200USDT_2026-09-20T05:05:00+00:00,2026-09-20T05:05:00+00:00,2026-09-20T05:10:00+00:00,KR200USDT,Bitget,1083.23,1084.49,1083.23,1084.49
Bitget_MUUSDT_2026-09-20T05:05:00+00:00,2026-09-20T05:05:00+00:00,2026-09-20T05:10:00+00:00,MUUSDT,Bitget,1004.63,1004.91,1004.22,1004.41
Bitget_PHAUSDT_2026-09-20T05:05:00+00:00,2026-09-20T05:05:00+00:00,2026-09-20T05:10:00+00:00,PHAUSDT,Bitget,0.0353,0.03537,0.03529,0.03529
Bitget_SAMSUNGUSDT_2026-09-20T05:05:00+00:00,2026-09-20T05:05:00+00:00,2026-09-20T05:10:00+00:00,SAMSUNGUSDT,Bitget,188.03,188.17,188.03,188.13
Bitget_SKHYNIXUSDT_2026-09-20T05:05:00+00:00,2026-09-20T05:05:00+00:00,2026-09-20T05:10:00+00:00,SKHYNIXUSDT,Bitget,1335.82,1337,1335.25,1335.25
Bitget_SKHYUSDT_2026-09-20T05:05:00+00:00,2026-09-20T05:05:00+00:00,2026-09-20T05:10:00+00:00,SKHYUSDT,Bitget,186.02,186.28,185.97,185.97
Bitget_SOLUSDT_2026-09-20T05:05:00+00:00,2026-09-20T05:05:00+00:00,2026-09-20T05:10:00+00:00,SOLUSDT,Bitget,109.02,109.043,108.912,108.967
Bitget_WIFUSDT_2026-09-20T05:05:00+00:00,2026-09-20T05:05:00+00:00,2026-09-20T05:10:00+00:00,WIFUSDT,Bitget,0.2008,0.2009,0.2005,0.2008
Bitget_XAGUSDT_2026-09-20T05:05:00+00:00,2026-09-20T05:05:00+00:00,2026-09-20T05:10:00+00:00,XAGUSDT,Bitget,66.4,66.4,66.4,66.4
Bitget_AVAXUSDT_2026-09-20T05:10:00+00:00,2026-09-20T05:10:00+00:00,2026-09-20T05:15:00+00:00,AVAXUSDT,Bitget,9.595,9.692,9.593,9.669
Bitget_KR200USDT_2026-09-20T05:10:00+00:00,2026-09-20T05:10:00+00:00,2026-09-20T05:15:00+00:00,KR200USDT,Bitget,1084.49,1084.49,1084.49,1084.49
Bitget_MUUSDT_2026-09-20T05:10:00+00:00,2026-09-20T05:10:00+00:00,2026-09-20T05:15:00+00:00,MUUSDT,Bitget,1004.41,1004.54,1004.09,1004.09
Bitget_PHAUSDT_2026-09-20T05:10:00+00:00,2026-09-20T05:10:00+00:00,2026-09-20T05:15:00+00:00,PHAUSDT,Bitget,0.03529,0.03544,0.03529,0.03544
Bitget_SAMSUNGUSDT_2026-09-20T05:10:00+00:00,2026-09-20T05:10:00+00:00,2026-09-20T05:15:00+00:00,SAMSUNGUSDT,Bitget,188.13,188.14,188.08,188.08
Bitget_SKHYNIXUSDT_2026-09-20T05:10:00+00:00,2026-09-20T05:10:00+00:00,2026-09-20T05:15:00+00:00,SKHYNIXUSDT,Bitget,1335.25,1335.78,1334.7,1335.27
Bitget_SKHYUSDT_2026-09-20T05:10:00+00:00,2026-09-20T05:10:00+00:00,2026-09-20T05:15:00+00:00,SKHYUSDT,Bitget,185.97,185.99,185.95,185.99
Bitget_SOLUSDT_2026-09-20T05:10:00+00:00,2026-09-20T05:10:00+00:00,2026-09-20T05:15:00+00:00,SOLUSDT,Bitget,108.967,109.219,108.928,109.035
Bitget_WIFUSDT_2026-09-20T05:10:00+00:00,2026-09-20T05:10:00+00:00,2026-09-20T05:15:00+00:00,WIFUSDT,Bitget,0.2008,0.2018,0.2008,0.2011
Bitget_XAGUSDT_2026-09-20T05:10:00+00:00,2026-09-20T05:10:00+00:00,2026-09-20T05:15:00+00:00,XAGUSDT,Bitget,66.4,66.4,66.39,66.39
Bitget_AVAXUSDT_2026-09-20T05:15:00+00:00,2026-09-20T05:15:00+00:00,2026-09-20T05:20:00+00:00,AVAXUSDT,Bitget,9.669,9.67,9.602,9.621
Bitget_KR200USDT_2026-09-20T05:15:00+00:00,2026-09-20T05:15:00+00:00,2026-09-20T05:20:00+00:00,KR200USDT,Bitget,1084.49,1084.49,1084.49,1084.49
Bitget_MUUSDT_2026-09-20T05:15:00+00:00,2026-09-20T05:15:00+00:00,2026-09-20T05:20:00+00:00,MUUSDT,Bitget,1004.09,1004.38,1003.78,1003.8
Bitget_PHAUSDT_2026-09-20T05:15:00+00:00,2026-09-20T05:15:00+00:00,2026-09-20T05:20:00+00:00,PHAUSDT,Bitget,0.03544,0.03547,0.03544,0.03547
Bitget_SAMSUNGUSDT_2026-09-20T05:15:00+00:00,2026-09-20T05:15:00+00:00,2026-09-20T05:20:00+00:00,SAMSUNGUSDT,Bitget,188.08,188.08,187.99,188.02
Bitget_SKHYNIXUSDT_2026-09-20T05:15:00+00:00,2026-09-20T05:15:00+00:00,2026-09-20T05:20:00+00:00,SKHYNIXUSDT,Bitget,1335.27,1335.66,1334.69,1334.86
Bitget_SKHYUSDT_2026-09-20T05:15:00+00:00,2026-09-20T05:15:00+00:00,2026-09-20T05:20:00+00:00,SKHYUSDT,Bitget,185.99,186.04,185.95,185.97
Bitget_SOLUSDT_2026-09-20T05:15:00+00:00,2026-09-20T05:15:00+00:00,2026-09-20T05:20:00+00:00,SOLUSDT,Bitget,109.035,109.049,108.839,108.839
Bitget_WIFUSDT_2026-09-20T05:15:00+00:00,2026-09-20T05:15:00+00:00,2026-09-20T05:20:00+00:00,WIFUSDT,Bitget,0.2011,0.2011,0.2002,0.2002
Bitget_XAGUSDT_2026-09-20T05:15:00+00:00,2026-09-20T05:15:00+00:00,2026-09-20T05:20:00+00:00,XAGUSDT,Bitget,66.39,66.41,66.38,66.41
Bitget_AVAXUSDT_2026-09-20T05:20:00+00:00,2026-09-20T05:20:00+00:00,2026-09-20T05:25:00+00:00,AVAXUSDT,Bitget,9.621,9.632,9.567,9.575
Bitget_KR200USDT_2026-09-20T05:20:00+00:00,2026-09-20T05:20:00+00:00,2026-09-20T05:25:00+00:00,KR200USDT,Bitget,1084.49,1084.49,1084.49,1084.49
Bitget_MUUSDT_2026-09-20T05:20:00+00:00,2026-09-20T05:20:00+00:00,2026-09-20T05:25:00+00:00,MUUSDT,Bitget,1003.8,1004.1,1003.48,1003.52
Bitget_PHAUSDT_2026-09-20T05:20:00+00:00,2026-09-20T05:20:00+00:00,2026-09-20T05:25:00+00:00,PHAUSDT,Bitget,0.03547,0.03547,0.03529,0.03531
Bitget_SAMSUNGUSDT_2026-09-20T05:20:00+00:00,2026-09-20T05:20:00+00:00,2026-09-20T05:25:00+00:00,SAMSUNGUSDT,Bitget,188.02,188.02,188.02,188.02
Bitget_SKHYNIXUSDT_2026-09-20T05:20:00+00:00,2026-09-20T05:20:00+00:00,2026-09-20T05:25:00+00:00,SKHYNIXUSDT,Bitget,1334.86,1335,1334.22,1334.22
Bitget_SKHYUSDT_2026-09-20T05:20:00+00:00,2026-09-20T05:20:00+00:00,2026-09-20T05:25:00+00:00,SKHYUSDT,Bitget,185.97,185.97,185.92,185.92
Bitget_SOLUSDT_2026-09-20T05:20:00+00:00,2026-09-20T05:20:00+00:00,2026-09-20T05:25:00+00:00,SOLUSDT,Bitget,108.839,108.919,108.647,108.693
Bitget_WIFUSDT_2026-09-20T05:20:00+00:00,2026-09-20T05:20:00+00:00,2026-09-20T05:25:00+00:00,WIFUSDT,Bitget,0.2002,0.2002,0.1996,0.1996
Bitget_XAGUSDT_2026-09-20T05:20:00+00:00,2026-09-20T05:20:00+00:00,2026-09-20T05:25:00+00:00,XAGUSDT,Bitget,66.41,66.42,66.41,66.42
Bitget_AVAXUSDT_2026-09-20T05:25:00+00:00,2026-09-20T05:25:00+00:00,2026-09-20T05:30:00+00:00,AVAXUSDT,Bitget,9.575,9.593,9.555,9.584
Bitget_KR200USDT_2026-09-20T05:25:00+00:00,2026-09-20T05:25:00+00:00,2026-09-20T05:30:00+00:00,KR200USDT,Bitget,1084.49,1085.01,1084.49,1085.01
Bitget_MUUSDT_2026-09-20T05:25:00+00:00,2026-09-20T05:25:00+00:00,2026-09-20T05:30:00+00:00,MUUSDT,Bitget,1003.52,1003.8,1003.52,1003.75
Bitget_PHAUSDT_2026-09-20T05:25:00+00:00,2026-09-20T05:25:00+00:00,2026-09-20T05:30:00+00:00,PHAUSDT,Bitget,0.03531,0.03531,0.03531,0.03531
Bitget_SAMSUNGUSDT_2026-09-20T05:25:00+00:00,2026-09-20T05:25:00+00:00,2026-09-20T05:30:00+00:00,SAMSUNGUSDT,Bitget,188.02,188.09,188.02,188.09
Bitget_SKHYNIXUSDT_2026-09-20T05:25:00+00:00,2026-09-20T05:25:00+00:00,2026-09-20T05:30:00+00:00,SKHYNIXUSDT,Bitget,1334.22,1336.17,1333.82,1335.58
Bitget_SKHYUSDT_2026-09-20T05:25:00+00:00,2026-09-20T05:25:00+00:00,2026-09-20T05:30:00+00:00,SKHYUSDT,Bitget,185.92,186.05,185.83,186.05
Bitget_SOLUSDT_2026-09-20T05:25:00+00:00,2026-09-20T05:25:00+00:00,2026-09-20T05:30:00+00:00,SOLUSDT,Bitget,108.693,108.945,108.65,108.886
Bitget_WIFUSDT_2026-09-20T05:25:00+00:00,2026-09-20T05:25:00+00:00,2026-09-20T05:30:00+00:00,WIFUSDT,Bitget,0.1996,0.2001,0.1996,0.2
Bitget_XAGUSDT_2026-09-20T05:25:00+00:00,2026-09-20T05:25:00+00:00,2026-09-20T05:30:00+00:00,XAGUSDT,Bitget,66.42,66.42,66.4,66.4
Bitget_AVAXUSDT_2026-09-20T05:30:00+00:00,2026-09-20T05:30:00+00:00,2026-09-20T05:35:00+00:00,AVAXUSDT,Bitget,9.584,9.643,9.578,9.615
Bitget_KR200USDT_2026-09-20T05:30:00+00:00,2026-09-20T05:30:00+00:00,2026-09-20T05:35:00+00:00,KR200USDT,Bitget,1085.01,1085.18,1084.31,1084.45
Bitget_MUUSDT_2026-09-20T05:30:00+00:00,2026-09-20T05:30:00+00:00,2026-09-20T05:35:00+00:00,MUUSDT,Bitget,1003.75,1004.71,1003.75,1004.49
Bitget_PHAUSDT_2026-09-20T05:30:00+00:00,2026-09-20T05:30:00+00:00,2026-09-20T05:35:00+00:00,PHAUSDT,Bitget,0.03531,0.03546,0.03531,0.03546
Bitget_SAMSUNGUSDT_2026-09-20T05:30:00+00:00,2026-09-20T05:30:00+00:00,2026-09-20T05:35:00+00:00,SAMSUNGUSDT,Bitget,188.09,188.22,188.09,188.22
Bitget_SKHYNIXUSDT_2026-09-20T05:30:00+00:00,2026-09-20T05:30:00+00:00,2026-09-20T05:35:00+00:00,SKHYNIXUSDT,Bitget,1335.58,1336.4,1335.58,1335.93
Bitget_SKHYUSDT_2026-09-20T05:30:00+00:00,2026-09-20T05:30:00+00:00,2026-09-20T05:35:00+00:00,SKHYUSDT,Bitget,186.05,186.11,186.03,186.09
Bitget_SOLUSDT_2026-09-20T05:30:00+00:00,2026-09-20T05:30:00+00:00,2026-09-20T05:35:00+00:00,SOLUSDT,Bitget,108.886,109.092,108.857,109.015
Bitget_WIFUSDT_2026-09-20T05:30:00+00:00,2026-09-20T05:30:00+00:00,2026-09-20T05:35:00+00:00,WIFUSDT,Bitget,0.2,0.2009,0.2,0.2007
Bitget_XAGUSDT_2026-09-20T05:30:00+00:00,2026-09-20T05:30:00+00:00,2026-09-20T05:35:00+00:00,XAGUSDT,Bitget,66.4,66.41,66.4,66.41
Bitget_AVAXUSDT_2026-09-20T05:35:00+00:00,2026-09-20T05:35:00+00:00,2026-09-20T05:40:00+00:00,AVAXUSDT,Bitget,9.615,9.627,9.587,9.615
Bitget_KR200USDT_2026-09-20T05:35:00+00:00,2026-09-20T05:35:00+00:00,2026-09-20T05:40:00+00:00,KR200USDT,Bitget,1084.45,1084.45,1084.45,1084.45
Bitget_MUUSDT_2026-09-20T05:35:00+00:00,2026-09-20T05:35:00+00:00,2026-09-20T05:40:00+00:00,MUUSDT,Bitget,1004.49,1004.59,1004.49,1004.59
Bitget_PHAUSDT_2026-09-20T05:35:00+00:00,2026-09-20T05:35:00+00:00,2026-09-20T05:40:00+00:00,PHAUSDT,Bitget,0.03546,0.03546,0.03528,0.03528
Bitget_SAMSUNGUSDT_2026-09-20T05:35:00+00:00,2026-09-20T05:35:00+00:00,2026-09-20T05:40:00+00:00,SAMSUNGUSDT,Bitget,188.22,188.22,188.16,188.18
Bitget_SKHYNIXUSDT_2026-09-20T05:35:00+00:00,2026-09-20T05:35:00+00:00,2026-09-20T05:40:00+00:00,SKHYNIXUSDT,Bitget,1335.93,1336.13,1335.52,1335.52
Bitget_SKHYUSDT_2026-09-20T05:35:00+00:00,2026-09-20T05:35:00+00:00,2026-09-20T05:40:00+00:00,SKHYUSDT,Bitget,186.09,186.09,185.99,186.03
Bitget_SOLUSDT_2026-09-20T05:35:00+00:00,2026-09-20T05:35:00+00:00,2026-09-20T05:40:00+00:00,SOLUSDT,Bitget,109.015,109.015,108.693,108.769
Bitget_WIFUSDT_2026-09-20T05:35:00+00:00,2026-09-20T05:35:00+00:00,2026-09-20T05:40:00+00:00,WIFUSDT,Bitget,0.2007,0.2007,0.1998,0.2003
Bitget_XAGUSDT_2026-09-20T05:35:00+00:00,2026-09-20T05:35:00+00:00,2026-09-20T05:40:00+00:00,XAGUSDT,Bitget,66.41,66.41,66.41,66.41
Bitget_AVAXUSDT_2026-09-20T05:40:00+00:00,2026-09-20T05:40:00+00:00,2026-09-20T05:45:00+00:00,AVAXUSDT,Bitget,9.615,9.615,9.564,9.57
Bitget_KR200USDT_2026-09-20T05:40:00+00:00,2026-09-20T05:40:00+00:00,2026-09-20T05:45:00+00:00,KR200USDT,Bitget,1084.45,1084.45,1084.45,1084.45
Bitget_MUUSDT_2026-09-20T05:40:00+00:00,2026-09-20T05:40:00+00:00,2026-09-20T05:45:00+00:00,MUUSDT,Bitget,1004.59,1004.59,1004.21,1004.49
Bitget_PHAUSDT_2026-09-20T05:40:00+00:00,2026-09-20T05:40:00+00:00,2026-09-20T05:45:00+00:00,PHAUSDT,Bitget,0.03528,0.03528,0.03528,0.03528
Bitget_SAMSUNGUSDT_2026-09-20T05:40:00+00:00,2026-09-20T05:40:00+00:00,2026-09-20T05:45:00+00:00,SAMSUNGUSDT,Bitget,188.18,188.18,188.12,188.12
Bitget_SKHYNIXUSDT_2026-09-20T05:40:00+00:00,2026-09-20T05:40:00+00:00,2026-09-20T05:45:00+00:00,SKHYNIXUSDT,Bitget,1335.52,1336.41,1335.52,1336.16
Bitget_SKHYUSDT_2026-09-20T05:40:00+00:00,2026-09-20T05:40:00+00:00,2026-09-20T05:45:00+00:00,SKHYUSDT,Bitget,186.03,186.03,186.03,186.03
Bitget_SOLUSDT_2026-09-20T05:40:00+00:00,2026-09-20T05:40:00+00:00,2026-09-20T05:45:00+00:00,SOLUSDT,Bitget,108.769,108.807,108.567,108.58
Bitget_WIFUSDT_2026-09-20T05:40:00+00:00,2026-09-20T05:40:00+00:00,2026-09-20T05:45:00+00:00,WIFUSDT,Bitget,0.2003,0.2003,0.1998,0.1999
Bitget_XAGUSDT_2026-09-20T05:40:00+00:00,2026-09-20T05:40:00+00:00,2026-09-20T05:45:00+00:00,XAGUSDT,Bitget,66.41,66.41,66.4,66.4
Bitget_KR200USDT_2026-09-20T05:45:00+00:00,2026-09-20T05:45:00+00:00,2026-09-20T05:50:00+00:00,KR200USDT,Bitget,1084.45,1084.45,1084.45,1084.45
Bitget_MUUSDT_2026-09-20T05:45:00+00:00,2026-09-20T05:45:00+00:00,2026-09-20T05:50:00+00:00,MUUSDT,Bitget,1004.49,1006,1004.49,1006
Bitget_PHAUSDT_2026-09-20T05:45:00+00:00,2026-09-20T05:45:00+00:00,2026-09-20T05:50:00+00:00,PHAUSDT,Bitget,0.03528,0.03528,0.03523,0.03523
Bitget_SAMSUNGUSDT_2026-09-20T05:45:00+00:00,2026-09-20T05:45:00+00:00,2026-09-20T05:50:00+00:00,SAMSUNGUSDT,Bitget,188.12,188.47,188.12,188.47
Bitget_SKHYNIXUSDT_2026-09-20T05:45:00+00:00,2026-09-20T05:45:00+00:00,2026-09-20T05:50:00+00:00,SKHYNIXUSDT,Bitget,1336.16,1337.96,1336.16,1337.96
Bitget_SKHYUSDT_2026-09-20T05:45:00+00:00,2026-09-20T05:45:00+00:00,2026-09-20T05:50:00+00:00,SKHYUSDT,Bitget,186.03,186.16,186.03,186.16
Bitget_SOLUSDT_2026-09-20T05:45:00+00:00,2026-09-20T05:45:00+00:00,2026-09-20T05:50:00+00:00,SOLUSDT,Bitget,108.58,108.805,108.566,108.736
Bitget_WIFUSDT_2026-09-20T05:45:00+00:00,2026-09-20T05:45:00+00:00,2026-09-20T05:50:00+00:00,WIFUSDT,Bitget,0.1999,0.2007,0.1999,0.2007
Bitget_XAGUSDT_2026-09-20T05:45:00+00:00,2026-09-20T05:45:00+00:00,2026-09-20T05:50:00+00:00,XAGUSDT,Bitget,66.4,66.41,66.4,66.41
Bitget_BTWUSDT_2026-09-20T07:35:00+00:00,2026-09-20T07:35:00+00:00,2026-09-20T07:40:00+00:00,BTWUSDT,Bitget,0.6124,0.612986,0.611076,0.612986
Bitget_FUSDT_2026-09-20T07:35:00+00:00,2026-09-20T07:35:00+00:00,2026-09-20T07:40:00+00:00,FUSDT,Bitget,0.003704,0.003716,0.003693,0.003703
Bitget_GPROUSDT_2026-09-20T07:35:00+00:00,2026-09-20T07:35:00+00:00,2026-09-20T07:40:00+00:00,GPROUSDT,Bitget,1.2939,1.294,1.2939,1.294
Bitget_MORPHOUSDT_2026-09-20T07:35:00+00:00,2026-09-20T07:35:00+00:00,2026-09-20T07:40:00+00:00,MORPHOUSDT,Bitget,2.5488,2.5488,2.5386,2.543
Bitget_XTZUSDT_2026-09-20T07:35:00+00:00,2026-09-20T07:35:00+00:00,2026-09-20T07:40:00+00:00,XTZUSDT,Bitget,0.3391,0.3403,0.3389,0.3395
Bitget_BTWUSDT_2026-09-20T07:40:00+00:00,2026-09-20T07:40:00+00:00,2026-09-20T07:45:00+00:00,BTWUSDT,Bitget,0.612986,0.615,0.612986,0.613544
Bitget_FUSDT_2026-09-20T07:40:00+00:00,2026-09-20T07:40:00+00:00,2026-09-20T07:45:00+00:00,FUSDT,Bitget,0.003703,0.003736,0.0037,0.00373
Bitget_GPROUSDT_2026-09-20T07:40:00+00:00,2026-09-20T07:40:00+00:00,2026-09-20T07:45:00+00:00,GPROUSDT,Bitget,1.294,1.294,1.2907,1.2907
Bitget_MORPHOUSDT_2026-09-20T07:40:00+00:00,2026-09-20T07:40:00+00:00,2026-09-20T07:45:00+00:00,MORPHOUSDT,Bitget,2.543,2.543,2.5355,2.5415
Bitget_XTZUSDT_2026-09-20T07:40:00+00:00,2026-09-20T07:40:00+00:00,2026-09-20T07:45:00+00:00,XTZUSDT,Bitget,0.3395,0.3403,0.3395,0.3399
Bitget_BTWUSDT_2026-09-20T07:45:00+00:00,2026-09-20T07:45:00+00:00,2026-09-20T07:50:00+00:00,BTWUSDT,Bitget,0.613544,0.613649,0.612069,0.612831
Bitget_FUSDT_2026-09-20T07:45:00+00:00,2026-09-20T07:45:00+00:00,2026-09-20T07:50:00+00:00,FUSDT,Bitget,0.00373,0.003741,0.003727,0.003733
Bitget_GPROUSDT_2026-09-20T07:45:00+00:00,2026-09-20T07:45:00+00:00,2026-09-20T07:50:00+00:00,GPROUSDT,Bitget,1.2907,1.2909,1.29,1.29
Bitget_MORPHOUSDT_2026-09-20T07:45:00+00:00,2026-09-20T07:45:00+00:00,2026-09-20T07:50:00+00:00,MORPHOUSDT,Bitget,2.5415,2.5415,2.5207,2.5213
Bitget_XTZUSDT_2026-09-20T07:45:00+00:00,2026-09-20T07:45:00+00:00,2026-09-20T07:50:00+00:00,XTZUSDT,Bitget,0.3399,0.3416,0.3399,0.3414
Bitget_BTWUSDT_2026-09-20T07:50:00+00:00,2026-09-20T07:50:00+00:00,2026-09-20T07:55:00+00:00,BTWUSDT,Bitget,0.612831,0.616654,0.612831,0.616551
Bitget_FUSDT_2026-09-20T07:50:00+00:00,2026-09-20T07:50:00+00:00,2026-09-20T07:55:00+00:00,FUSDT,Bitget,0.003733,0.003737,0.003725,0.003732
Bitget_GPROUSDT_2026-09-20T07:50:00+00:00,2026-09-20T07:50:00+00:00,2026-09-20T07:55:00+00:00,GPROUSDT,Bitget,1.29,1.29,1.29,1.29
Bitget_MORPHOUSDT_2026-09-20T07:50:00+00:00,2026-09-20T07:50:00+00:00,2026-09-20T07:55:00+00:00,MORPHOUSDT,Bitget,2.5213,2.5244,2.5175,2.5208
Bitget_XTZUSDT_2026-09-20T07:50:00+00:00,2026-09-20T07:50:00+00:00,2026-09-20T07:55:00+00:00,XTZUSDT,Bitget,0.3414,0.3462,0.3414,0.3462
Bitget_BTWUSDT_2026-09-20T07:55:00+00:00,2026-09-20T07:55:00+00:00,2026-09-20T08:00:00+00:00,BTWUSDT,Bitget,0.616551,0.616551,0.612241,0.615934
Bitget_FUSDT_2026-09-20T07:55:00+00:00,2026-09-20T07:55:00+00:00,2026-09-20T08:00:00+00:00,FUSDT,Bitget,0.003732,0.003737,0.003719,0.003726
Bitget_GPROUSDT_2026-09-20T07:55:00+00:00,2026-09-20T07:55:00+00:00,2026-09-20T08:00:00+00:00,GPROUSDT,Bitget,1.29,1.29,1.29,1.29
Bitget_MORPHOUSDT_2026-09-20T07:55:00+00:00,2026-09-20T07:55:00+00:00,2026-09-20T08:00:00+00:00,MORPHOUSDT,Bitget,2.5208,2.5234,2.5205,2.5213
Bitget_XTZUSDT_2026-09-20T07:55:00+00:00,2026-09-20T07:55:00+00:00,2026-09-20T08:00:00+00:00,XTZUSDT,Bitget,0.3462,0.3462,0.3444,0.3444
Bitget_BTWUSDT_2026-09-20T08:00:00+00:00,2026-09-20T08:00:00+00:00,2026-09-20T08:05:00+00:00,BTWUSDT,Bitget,0.615934,0.6206,0.614731,0.619445
Bitget_FUSDT_2026-09-20T08:00:00+00:00,2026-09-20T08:00:00+00:00,2026-09-20T08:05:00+00:00,FUSDT,Bitget,0.003726,0.003726,0.003677,0.00369
Bitget_GPROUSDT_2026-09-20T08:00:00+00:00,2026-09-20T08:00:00+00:00,2026-09-20T08:05:00+00:00,GPROUSDT,Bitget,1.29,1.29,1.287,1.2882
Bitget_MORPHOUSDT_2026-09-20T08:00:00+00:00,2026-09-20T08:00:00+00:00,2026-09-20T08:05:00+00:00,MORPHOUSDT,Bitget,2.5213,2.533,2.518,2.533
Bitget_XTZUSDT_2026-09-20T08:00:00+00:00,2026-09-20T08:00:00+00:00,2026-09-20T08:05:00+00:00,XTZUSDT,Bitget,0.3444,0.3498,0.3444,0.3495
Bitget_BTWUSDT_2026-09-20T08:05:00+00:00,2026-09-20T08:05:00+00:00,2026-09-20T08:10:00+00:00,BTWUSDT,Bitget,0.619445,0.621195,0.61064,0.61154
Bitget_FUSDT_2026-09-20T08:05:00+00:00,2026-09-20T08:05:00+00:00,2026-09-20T08:10:00+00:00,FUSDT,Bitget,0.00369,0.00371,0.003671,0.00371
Bitget_GPROUSDT_2026-09-20T08:05:00+00:00,2026-09-20T08:05:00+00:00,2026-09-20T08:10:00+00:00,GPROUSDT,Bitget,1.2882,1.2882,1.2882,1.2882
Bitget_MORPHOUSDT_2026-09-20T08:05:00+00:00,2026-09-20T08:05:00+00:00,2026-09-20T08:10:00+00:00,MORPHOUSDT,Bitget,2.533,2.533,2.5255,2.5292
Bitget_XTZUSDT_2026-09-20T08:05:00+00:00,2026-09-20T08:05:00+00:00,2026-09-20T08:10:00+00:00,XTZUSDT,Bitget,0.3495,0.3509,0.3487,0.3506
Bitget_BTWUSDT_2026-09-20T08:10:00+00:00,2026-09-20T08:10:00+00:00,2026-09-20T08:15:00+00:00,BTWUSDT,Bitget,0.61154,0.617557,0.60732,0.610632
Bitget_FUSDT_2026-09-20T08:10:00+00:00,2026-09-20T08:10:00+00:00,2026-09-20T08:15:00+00:00,FUSDT,Bitget,0.00371,0.00371,0.003685,0.003691
Bitget_GPROUSDT_2026-09-20T08:10:00+00:00,2026-09-20T08:10:00+00:00,2026-09-20T08:15:00+00:00,GPROUSDT,Bitget,1.2882,1.2891,1.2882,1.2891
Bitget_MORPHOUSDT_2026-09-20T08:10:00+00:00,2026-09-20T08:10:00+00:00,2026-09-20T08:15:00+00:00,MORPHOUSDT,Bitget,2.5292,2.5314,2.526,2.5295
Bitget_XTZUSDT_2026-09-20T08:10:00+00:00,2026-09-20T08:10:00+00:00,2026-09-20T08:15:00+00:00,XTZUSDT,Bitget,0.3506,0.352,0.3496,0.3519
Bitget_BTWUSDT_2026-09-20T08:15:00+00:00,2026-09-20T08:15:00+00:00,2026-09-20T08:20:00+00:00,BTWUSDT,Bitget,0.610632,0.618552,0.610632,0.618552
Bitget_FUSDT_2026-09-20T08:15:00+00:00,2026-09-20T08:15:00+00:00,2026-09-20T08:20:00+00:00,FUSDT,Bitget,0.003691,0.003705,0.003685,0.003685
Bitget_GPROUSDT_2026-09-20T08:15:00+00:00,2026-09-20T08:15:00+00:00,2026-09-20T08:20:00+00:00,GPROUSDT,Bitget,1.2891,1.2891,1.2891,1.2891
Bitget_MORPHOUSDT_2026-09-20T08:15:00+00:00,2026-09-20T08:15:00+00:00,2026-09-20T08:20:00+00:00,MORPHOUSDT,Bitget,2.5295,2.5295,2.517,2.517
Bitget_XTZUSDT_2026-09-20T08:15:00+00:00,2026-09-20T08:15:00+00:00,2026-09-20T08:20:00+00:00,XTZUSDT,Bitget,0.3519,0.3523,0.351,0.3513
Bitget_BTWUSDT_2026-09-20T08:20:00+00:00,2026-09-20T08:20:00+00:00,2026-09-20T08:25:00+00:00,BTWUSDT,Bitget,0.618552,0.621018,0.618028,0.620713
Bitget_FUSDT_2026-09-20T08:20:00+00:00,2026-09-20T08:20:00+00:00,2026-09-20T08:25:00+00:00,FUSDT,Bitget,0.003685,0.003694,0.003671,0.003671
Bitget_GPROUSDT_2026-09-20T08:20:00+00:00,2026-09-20T08:20:00+00:00,2026-09-20T08:25:00+00:00,GPROUSDT,Bitget,1.2891,1.2891,1.289,1.289
